
 Lista de Imóveis da Caixa;;Data de geração:;19/05/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8787709130760 ;GO ;VALPARAISO DE GOIAS ;FAZENDA TAVEIRA ;VIA DE ACESSO, N. SN, Apto 204, BL 02, GLEBA A2 ;84.306,67;144.000,00;41.46;Não;Apartamento, 45.35 de área total, 45.35 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709130760
 8787709148155 ;GO ;VALPARAISO DE GOIAS ;FAZENDA SAIA VELHA ;RUA E, N. SN, Apto 207, BL 11, GLEBA10, RUA K ;84.306,67;144.000,00;41.46;Não;Apartamento, 63.77 de área total, 42.81 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709148155
 8787709765588 ;GO ;VALPARAISO DE GOIAS ;FAZENDA TAVEIRA ;VIA DE ACESSO, N. SN, Apto 103, BL 33, GLEBA A1 ;86.648,52;148.000,00;41.46;Não;Apartamento, 0.00 de área total, 76.63 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709765588
 8787711938265 ;GO ;VALPARAISO DE GOIAS ;CH ANHANGUERA B ; QUADRA 26, N. SN, Apto 202, CHACARA 06 BL B RUA BOTOCUDOS ;86.063,06;147.000,00;41.46;Não;Apartamento, 106.52 de área total, 50.69 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711938265
 8787716991466 ;GO ;VALPARAISO DE GOIAS ;CHACARA BRASIL ;QUADRA 01, N. SN, CS 49 LT 11 RUA ESPERANCA ;88.990,38;152.000,00;41.46;Não;Casa, 135.78 de área total, 97.12 de área privativa, 135.78 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716991466
 8444417790458 ;GO ;VALPARAISO DE GOIAS ;PARQUE MARAJO ;QUADRA 14 LOTE 09 RUA 15, N. SN, Apto 301 ;81.964,82;140.000,00;41.46;Não;Apartamento, 0.00 de área total, 60.72 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417790458
 8444435943732 ;GO ;VALPARAISO DE GOIAS ;PARQUE MARAJO ;RUA 5, N. S/N, Apto 202, LT 07 QD 29 ;87.233,99;149.000,00;41.46;Não;Apartamento, 103.77 de área total, 55.07 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435943732
 8444422383652 ;GO ;VALPARAISO DE GOIAS ;PARQUE RIO BRANCO ;RUA 5, N. SN, Apto 202, QD 26 LT 24 ;90.746,77;155.000,00;41.46;Não;Apartamento, 79.63 de área total, 52.54 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422383652
 8444401019803 ;GO ;VALPARAISO DE GOIAS ;PARQUE SAO BERNARDO ;RUA 11, N. SN, Apto 14, LT N QD 17 ;87.819,45;150.000,00;41.46;Não;Apartamento, 61.59 de área total, 54.53 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444401019803
 8555511441862 ;GO ;VALPARAISO DE GOIAS ;VILA ISABEL ;QUADRA 04, N. SN, CS 01 LT 19 ;86.648,52;148.000,00;41.46;Não;Casa, 84.13 de área total, 84.13 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555511441862
 8444425403980 ;GO ;VALPARAISO DE GOIAS ;PARQUE ESPLANADA V ;RUA 06, N. S/N, Apto 301, LT 18 QD 05 ;81.964,82;140.000,00;41.46;Não;Apartamento, 107.08 de área total, 64.75 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425403980
 8555516282916 ;GO ;VALPARAISO DE GOIAS ;PARQUE ESPLANADA III ;QUADRA 17, N. SN, Apto 210, BLOCO G VAGA  270 ;90.161,30;154.000,00;41.46;Não;Apartamento, 65.65 de área total, 46.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555516282916
 8555521816419 ;GO ;VALPARAISO DE GOIAS ;PARQUE ESPLANADA II ;RUA 21, N. S/N, Apto 410, BK K, QD 37, LT 01 ;81.964,82;140.000,00;41.46;Não;Apartamento, 62.02 de área total, 42.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555521816419
 8555522481941 ;GO ;VALPARAISO DE GOIAS ;PARQUE ESPLANADA II ;QUADRA 33, N. SN, Apto 210, BL B VG 64 LT 01 - RUA 08 ;81.964,82;140.000,00;41.46;Não;Apartamento, 62.01 de área total, 42.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555522481941
 8444400104831 ;GO ;VALPARAISO DE GOIAS ;PARQUE ESPLANADA I ;RUA J, N. S/N, Apto 301, QD R LT 46 ;87.819,45;150.000,00;41.46;Não;Apartamento, 53.22 de área total, 53.22 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444400104831
 8787715579383 ;GO ;VALPARAISO DE GOIAS ;PARQUE ESPLANADA I ;RUA J, N. S/N, Apto 402, BL M-01, QD U, LT 01 ;88.990,38;152.000,00;41.46;Não;Apartamento, 77.17 de área total, 46.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715579383
 8787708656491 ;GO ;VALPARAISO DE GOIAS ;CIDADE JARDINS - ETAPA B ;QUADRA QC 02, N. SN, Apto 401, BL D,  CJ B ;84.892,14;145.000,00;41.46;Não;Apartamento, 66.68 de área total, 46.48 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708656491
 8787712353201 ;GO ;VALPARAISO DE GOIAS ;CIDADE JARDINS - ETAPA B ;QUADRA QC 01, N. SN, Apto 102, BL 28, AVENIDA COMERCIAL NORTE 2 ;88.697,64;151.500,00;41.46;Não;Apartamento, 93.59 de área total, 50.84 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712353201
 8787714417657 ;GO ;VALPARAISO DE GOIAS ;CIDADE JARDINS - ETAPA B ;AVENIDA COMERCIAL NORTE 2, N. SN, Apto 104, BL 16, QD HAB QC-01 ;90.746,77;155.000,00;41.46;Não;Apartamento, 0.00 de área total, 42.83 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714417657
 8444410031730 ;GO ;VALPARAISO DE GOIAS ;PACAEMBU ;RUA 112, N. SN, Apto 04, LT 21 QD 139 ;81.379,36;139.000,00;41.46;Não;Apartamento, 108.03 de área total, 63.40 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410031730
 8444426875983 ;GO ;VALPARAISO DE GOIAS ;PACAEMBU ; RUA 114, N. SN, CS 01, QD 145, LT 16 ;86.063,06;147.000,00;41.46;Não;Casa, 55.54 de área total, 55.54 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426875983
 8444421950677 ;GO ;VALPARAISO DE GOIAS ;JARDIM IPANEMA ;RUA 13, N. SN, Apto 303, LT 25A QD 17 ;86.648,52;148.000,00;41.46;Não;Apartamento, 76.73 de área total, 53.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421950677
 8787705062205 ;GO ;VALPARAISO DE GOIAS ;JARDIM CEU AZUL ; AVENIDA ANHANGUERA, N. SN, Apto 201, BL G ;81.964,82;140.000,00;41.46;Não;Apartamento, 49.05 de área total, 44.77 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705062205
 8787712418052 ;GO ;VALPARAISO DE GOIAS ;JARDIM CEU AZUL ;RUA 12, N. SN, Apto 201, BL M LT05 ;86.648,52;148.000,00;41.46;Não;Apartamento, 81.36 de área total, 44.77 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712418052
 8787712863285 ;GO ;VALPARAISO DE GOIAS ;JARDIM CEU AZUL ;AVENIDA RIO BRANCO, N. SN, Apto 301, BL 01, QD 24, LT 01 ;81.964,82;140.000,00;41.46;Não;Apartamento, 80.05 de área total, 46.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712863285
 8787712917504 ;GO ;VALPARAISO DE GOIAS ;JARDIM CEU AZUL ;AVENIDA RIO BRANCO, N. SN, Apto 102, BL 09, LT 01, QD 24 ;81.964,82;140.000,00;41.46;Não;Apartamento, 80.04 de área total, 46.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712917504
 8787713109061 ;GO ;VALPARAISO DE GOIAS ;JARDIM CEU AZUL ;AVENIDA RIO BRANCO, N. SN, Apto 304, BL 04, QD 24, LT 01 ;81.964,82;140.000,00;41.46;Não;Apartamento, 80.04 de área total, 46.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713109061
 8787713171840 ;GO ;VALPARAISO DE GOIAS ;JARDIM CEU AZUL ;AVENIDA RIO BRANCO, N. SN, Apto 203, BL 09, QD 24, LT 01 ;90.746,77;155.000,00;41.46;Não;Apartamento, 80.04 de área total, 46.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713171840
 8787715112183 ;GO ;VALPARAISO DE GOIAS ;JARDIM CEU AZUL ;LOTE 09, RUA SEM NOME, N. SN, Apto 101, BL 18 ;87.233,99;149.000,00;41.46;Não;Apartamento, 81.74 de área total, 45.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715112183
 8787716315355 ;GO ;VALPARAISO DE GOIAS ;JARDIM CEU AZUL ;RUA SEM NOME, N. S/N, Apto 203, BL 25 LT 09 ;87.233,99;149.000,00;41.46;Não;Apartamento, 81.74 de área total, 45.66 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716315355
 8787700525274 ;GO ;VALPARAISO DE GOIAS ;YPIRANGA ;RUA SAIA VELHA (ESQUINA RUA FLAMBOYANT), N. SN, Apto 209, BL D CHACARA 17 QUADRA 02 ;83.135,75;142.000,00;41.46;Não;Apartamento, 0.00 de área total, 47.83 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700525274
 8787705877250 ;GO ;VALPARAISO DE GOIAS ;CHACARAS YPIRANGA ;RUA MARAJO, N. 0, Apto 104, BL 04, CH 01-B, QD 01 ;90.746,77;155.000,00;41.46;Não;Apartamento, 0.00 de área total, 61.73 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705877250
 8787706916208 ;GO ;VALPARAISO DE GOIAS ;CHACARAS YPIRANGA ;RUA MARAJO, N. SN, Apto 204, BL 40, QD 01, CH 01-B ;81.964,82;140.000,00;41.46;Não;Apartamento, 87.09 de área total, 45.35 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706916208
 8787707085989 ;GO ;VALPARAISO DE GOIAS ;CHACARAS YPIRANGA ;RUA MARAJO, N. SN, Apto 104, BL 38 QD 01 CH 01B ;90.746,77;155.000,00;41.46;Não;Apartamento, 104.19 de área total, 61.73 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707085989
 8787707824161 ;GO ;VALPARAISO DE GOIAS ;CHACARAS YPIRANGA ;RUA MARAJO, N. SN, Apto 104, BL 01 QD 011 CH 01A ;90.161,30;154.000,00;41.46;Não;Apartamento, 83.04 de área total, 65.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707824161
 8787714426540 ;GO ;VALPARAISO DE GOIAS ;CHACARAS YPIRANGA ;RUA MARAJUARA, N. SN, Apto 102, BL V, CH 16-B, QD 02 ;81.672,09;139.500,00;41.46;Não;Apartamento, 48.96 de área total, 44.77 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714426540
 8787710547874 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA A ;RUA  RIO DE JANEIRO, N. SN, Apto 204, BL E, CH 02, QD 20 ;82.550,28;141.000,00;41.46;Não;Apartamento, 88.05 de área total, 45.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710547874
 8787711547479 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA A ;RUA SAO PAULO, N. SN, Apto 204, BL E, LT 02, QD 16 ;84.306,67;144.000,00;41.46;Não;Apartamento, 45.13 de área total, 45.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711547479
 8787712824972 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA A ;QUADRA 5, N. SN, Apto 302, BL B CHACARA 07 RUA SÃO PAULO ;87.819,45;150.000,00;41.46;Não;Apartamento, 118.61 de área total, 50.41 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712824972
 8787713369470 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA A ;QUADRA 5, N. SN, Apto 301, BL F, LT 07 ;84.423,76;144.200,00;41.46;Não;Apartamento, 118.61 de área total, 50.41 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713369470
 8787714439081 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA A ;RUA SAO PAULO, N. SN, Apto 303, LT 08, QD 05, BL F ;85.184,87;145.500,00;41.46;Não;Apartamento, 90.16 de área total, 46.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714439081
 8787710737053 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA B ;RUA ESPIRITO SANTO, N. SN, Apto 102, BL H, QD 36, CH 04 ;81.964,82;140.000,00;41.46;Não;Apartamento, 93.75 de área total, 50.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710737053
 8787710928460 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA B ;RUA ESPIRITO SANTO, N. SN, Apto 204, BL B, QD 36, CH 04 ;83.721,21;143.000,00;41.46;Não;Apartamento, 93.75 de área total, 50.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710928460
 8787711824162 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA B ;RUA ESPIRITO SANTO, N. SN, Apto 204, BL F, QD 37, CH 02 ;81.964,82;140.000,00;41.46;Não;Apartamento, 91.76 de área total, 50.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711824162
 8787711935290 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA B ;RUA ESPIRITO SANTO, N. SN, Apto 202, BL D, QD 37, CH 02 ;81.964,82;140.000,00;41.46;Não;Apartamento, 91.76 de área total, 50.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711935290
 8787713096148 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA B ;RUA BAHIA, N. SN, Apto 303, BL B, CH 03, QD 34 ;86.648,52;148.000,00;41.46;Não;Apartamento, 108.36 de área total, 50.69 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713096148
 8787714531263 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA B ;RUA BAHIA, N. SN, Apto 302, BL B 02º PAV ;81.964,82;140.000,00;41.46;Não;Apartamento, 108.36 de área total, 50.69 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714531263
 8555519208105 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA C ;QUADRA 03, N. SN, Apto 102, BL F CHACARA 01-A ;90.746,77;155.000,00;41.46;Não;Apartamento, 85.30 de área total, 48.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555519208105
 8787702430386 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA C ;RUA PARÁ, N. S/N, Apto 101, CHACARA 02 QD 14 ;84.892,14;145.000,00;41.46;Não;Apartamento, 49.08 de área total, 44.77 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702430386
 8787704021653 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA C ;QD 23, N. SN, Apto 205, BL C LT 7 ;83.721,21;143.000,00;41.46;Não;Apartamento, 157.78 de área total, 48.87 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704021653
 8787716730050 ;GO ;VALPARAISO DE GOIAS ;SETOR DE CHACARAS ANHANGUERA C ;QUADRA 10, N. SN, Apto 302, BL 10 LT 12 RUA GUARANI ;88.404,91;151.000,00;41.46;Não;Apartamento, 86.10 de área total, 45.66 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716730050
 8444419719491 ;GO ;VALPARAISO DE GOIAS ;JARDIM DOS IPES ;AVENIDA BRASIL, N. SN, Apto 301, LT18 QD11 ;86.063,06;147.000,00;41.46;Não;Apartamento, 84.60 de área total, 68.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444419719491
 8787710249229 ;GO ;VALPARAISO DE GOIAS ;CHACARAS BENVINDA ;RUA POTENGY, N. SN, Apto 105, BL A LT26 QD03 ;88.404,91;151.000,00;41.46;Não;Apartamento, 48.36 de área total, 48.36 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710249229
 8787710371482 ;GO ;VALPARAISO DE GOIAS ;CHACARAS BENVINDA ;RUA POTENGY, N. SN, Apto 111, BL B ;87.233,99;149.000,00;41.46;Não;Apartamento, 102.40 de área total, 48.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710371482
 8787702656538 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 210, BL C, CH 19, QD 08 ;81.964,82;140.000,00;41.46;Não;Apartamento, 87.64 de área total, 49.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702656538
 8787703603748 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 218, BL B, QD 08, CH 19 ;81.926,03;139.933,74;41.46;Não;Apartamento, 87.64 de área total, 49.99 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703603748
 8787707359485 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 8, N. SN, Apto 103, BL G, CH 10, QD 08 ;83.721,21;143.000,00;41.46;Não;Apartamento, 120.49 de área total, 49.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707359485
 8787710708339 ;GO ;VALPARAISO DE GOIAS ;CHACARAS E MANSOES SANTA MARIA ;RUA 08, N. SN, Apto 115, BL G QD08 LT41 ;87.819,45;150.000,00;41.46;Não;Apartamento, 0.00 de área total, 48.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710708339
